text	category
 Onnu urappa full entertainment movie yaa.. Yente ponnu ikka fans onnu kaddak pidichaal oru blockbuster engu poorum ....	Positive 
 Lalettan - Prithivi combo vera level...  Pwolichu Lalettan & Prithivi fans like adiku makkale	Positive 
 Like kuddunnu onnd pakshe views kuddethe enthaa	unknown_state 
 Mammooka die Hard fans LIKE adichu polikk ith logam kaathu ninna RAJA yude varav ith polikkum	Positive 
 29K Dislike adichavar Padam kandu kaanum lo... Oro Dhurendhangal...	Negative 
 Alinje polinja trailer.. odiyan aakumo ?? 🤓🤓	Negative 
 Padam kandit trailer kanan vannavarundooo	unknown_state 
 Mmk ikkem ettananum ore level aannnu ath vere level	unknown_state 
 Dialogue pora msmmookka paranjaal onnoode ushaaraayene	Negative 
 trailer kidukki look at the likes	Positive 
 38k views 20k like polichu	Positive 
 Tovino.Namak uruttane... Ayyyo adipoki mass muvi ayrkum katta waiting	Positive 
 Direction maarakam prituiraaj nee tanne cheytathaano atho ariyunnavare kondu cheyyichathaano aaraayaalum massayittundu Well job man	Positive 
 Nammda akshay daavin oru like adi	unknown_state 
 Mammookka  Haneef Adeni shaji padoor  Gopi sunder  Mahesh narayanan	unknown_state 
 SECOND BOX OFFICE GROSSER IN MALAYALAM   MEGASTAR MAMMOOKA	not-malayalam 
 Athoru valya kathaya Mone paranju thudangiyaal oru 10-30kollathe charithram parayendivarum	unknown_state 
 Ichayan kasari. Kiduki. Porich. Njgal tcr karude swagraya ahagaram	Positive 
 9.6k dislikes from Antony perumbavor ( undaya.......)	unknown_state 
 Traileril Oru kidilan surprise undakum ennu visvasikkunnavar like adii..	unknown_state 
 Like nokaan varunnadh njan mathramaano..	unknown_state 
 King is oll ways king 🤙  ഏട്ടൻ ഇഷ്ട്ടം	Positive 
 Amitha pratheesha vekunila anyway katta waiting #L	Mixed_feelings 
 full bgm ...  #jjstudioz #kalki	not-malayalam 
 O M G heavy mamookkaa	not-malayalam 
 Nenjinakath Lalettan Nenjuvirich kond parayum numma oru lalettan fan anenn _______________katta waiting	Positive 
 sathyam paranjaal trailer oru maja illaa	Mixed_feelings 
 Padam average filim mathrameyullu fansukar pokkiparayunna rasamonnum padathinnillaa	Mixed_feelings 
 Vannu vannu avan vannuIkka love yuu	Positive 
 Evdeyokkeyooo Oru pulimurugan...dadi Girija.. Fight.. Music...... Evdeyokkeyooo 🤔🤔🤔	Mixed_feelings 
 Happy birthday mammukka  gana gandharvan polichadukkum next block bluster	Positive 
 Nte ponnnoooo enthaaa makkkale immmale ikkkkade aaa oru idh🥰🥰🥰	Positive 
 Lalettan fans and prithviraj fans hit like	not-malayalam 
 entry istam like for lusifer lalettan	Positive 
 Katta ikka fans indangi like adichu pottiku	unknown_state 
 Oru rakshayumilla.repeated mode on... Njan kandathil vech ettavum best trailer	Positive 
 68 vayassunden oke paranj ingane pattikkale en parayanam sire....	unknown_state 
 Bilal john kurishingalinte aniyan aano ini	unknown_state 
 arokee ningaldee comentsnu etraa like kittenu nokkan vannu	unknown_state 
 Nov 21 pakkalaam intha kaaliyude aattathe	not-malayalam 
 Katta pretheekshaaa....... Luv u alla ...	Positive 
 Poram lokham ariyatte HBO Channelil parashiraja kanaichath pole .peranpu pole ikkayilude malayala cinimaye ariyatte .	unknown_state 
 Eeee cinema thanna venuchettan muthaaan muthumaniyaanu	Positive 
 Ente ponno......maranamass item. Kidilan making. Fight apaaram. Sound modulation oru rakshayumilla. Oru adaru item thanne	Positive 
 Hindi movie (old  Darmki dese remek	not-malayalam 
 Ini vendathu oru 100kodiyanu... athu ithiloode kittatte	Positive 
 0.50 athu nammude Marimayam Unni alle?	unknown_state 
 Padam vere level aaavum.... Mammulaaaal fanz	Positive 
 Teaser pole oombiyilla.... Trailer kidukki....   Lalettan Fan	Mixed_feelings 
 Kozhopolla	Mixed_feelings 
 6.3 dislike veru verupp athanne karanam	Negative 
 Ndaapooo ndayee.....inendaa vishuaa....ara ewde padakam pottichee....  uff romanjam_ahangaaram#ikka	unknown_state 
 Mamangathine  Ajaygopal  fansinde vijayasamsakal.	Positive 
 Ende ponnoe ejathy trailer kandall ariyam ikka ethu rengill ulla allannennu	Positive 
 Njan mathramanoo. Ith veedum veedum kanunnath	unknown_state 
 Orroo...framintayum quality     Rajuattan magic	Positive 
 Mammootty pwolikkum	Positive 
 Mammookka..... Uff ijjathi .. Ente ponnikkkaa polichuuu.... Katta waiting	Positive 
 Lalettante Adutha  100 Kodi ithayirikkumodiyan  enthaaa sheriyalle	unknown_state 
 Malayalam padam odikkenda takkesil achayn keri telugu padam odichuuuu	unknown_state 
 Haters pani thodangind makkale.....sahikunnilla avrkithe kanditte..	Negative 
 Ee pani thannaya kure kalamayii cheyunne.pani ariyavunthathu kondaa pidichu nilkunnaaa...mass and class dialogue..luv u ekkaaa	unknown_state 
 100k likes in 1 hr.	not-malayalam 
 madhura raja trailer kandu.athinte hangover maran lucifer trailer repeat adichu kandu.ippozha samadhanamaye!	unknown_state 
 105 k likes.. 17 k views 🤔🤔	not-malayalam 
 Raja raja raja...madhura veera raja	unknown_state 
 Aettanta padathin ikka fansnte ashamsakal 🤗🤗🤗	Positive 
 Yedaa Mamooty poora	Negative 
 I'm from Telangana.  Love you Mohanlal sir .	not-malayalam 
 avasanethe chadiyulla adi adh polich ikkaaaaaa	Positive 
 RAJA RAJA RAJA MADHURA Veera RAJA	unknown_state 
 Madhuraraja teasor kandu nalla katta bore ayittu undu. Mammukka ethavana yum Vishnu Unnikrishnan tae boxoffice records vettikkum ennu thonunilla.	Negative 
 Ente Ponno Goosebumps  ... kidu bgm	Positive 
 fans ticket kittiyavar ivide like adii	unknown_state 
 Trending No . 1. Varanam jayettan daaaaaaaaaaa	Positive 
 Pratheeksha nallonam und	Mixed_feelings 
 Unlike adicha mammunni fansinu irikkatte oru kuthirapavan	Negative 
 Jeyetta padam full undo trailer il?? Sambavam colour aayittundalloo...	Positive 
 Thriller movie	not-malayalam 
 Mamakam Hit Aavum ennulever adi makkale like	unknown_state 
 Family entertainer? Family kk kanan pattatha movie full inner meaning	Negative 
 Sambavam deep freezeril pettu poyi athann	unknown_state 
 Vere Level One  Ikka - Rajuvettan	Positive 
 Entae jeevathil ithrayum pravishyam trailer kanda verae oru cinemayum illa	Positive 
 Kidu frames kidu bgm ellarum kidu look kidu making pinne kidilolkidilan Lalettanum verentha vende heavy	Positive 
 Ethra viewers ayi ennu nokkan varunar arokeya..	unknown_state 
 ith rajuvattante sambil lusipur adaar aitam varunnu MEAGA STAR MAMMUKKAYAN MAKKALE	unknown_state 
 Njaanum our Tovino enna actora ishtapedunna alu thannaya trailer mass ayitundu but achaayanta soundinu mass effect kurachu kuravaanu	Mixed_feelings 
 Thalaivaaa 🤩 🤩🤩 🤩🤩 🤩🤩 🤩🤩 🤩🤩 🤩	not-malayalam 
 Madhurarajakku madhuram theereyundakilla bhayankara kaypayirikkum njan panthayam vekkam	Negative 
 Ikkaaaaa. Ingale ennaa level aah. Ee prayathilum body... Muthane	Positive 
 Raju ettan powli	Positive 
 New benchmark in malayalam cinema. ..	not-malayalam 
 Trailer cut ഒറ്റപേര് editor Donmax വേറെ ലെവൽ	Positive 
 Oh iyalude Ela padavum iyalu jailil kidana anubavavumayi copy Anu Nala pila anu enu kqnikan akum.	Negative 
 innanu movie kandathu.....kidu nnu paranjal pora......kidilokkidilam	Positive 
 Trailer ethanennu mumbu thanne kore peru dislike adichatind Ivanmaaroke aanu e naadinu shapam champu naarikalu	Negative 
 Idvere vere chilar parannadaaannn muruga nee theernnada ennn ..ini nangal mammookka fans sherikkum parayunnnu .....MURUGAAA ....NEE THEERNNADA .IKKA LOVE	Positive 
 Ith surajinte padamaane enne thoniyarvar like adikku	unknown_state 
 sathyam parayalow kaNubol ente police traing kalam ormavarunu	Positive 
 Dislike adichavarod nammal lalettan fans n verum  pucham matrame ullu  Lalettan ishtam Lalettan uyir	Positive 
 50.dhe pravshyem  kandu kolakkolli trailer	Positive 
 Katta ikka fans unddegil like adi..	unknown_state 
 Haha..1.35 il raajuvettane kandavar ivide like adichee	unknown_state 
 Iyaalkkokke cinema nirthi DQ nte makkale nokki veettil irunnoode..?	Negative 
 Enta ponna oru rashayum ila kidu padam	Positive 
 Suraj ettan powli..koode soubin ekka...pine paryano ....katta Waiting anee	Positive 
 Intha trailer ah pathutu nama  thala ajith yabagam vanthavangala like podunga..	not-malayalam 
 Trailer kandappazhe urappichu padam mass vijayichu	Positive 
 im from mars but i love laletan	Positive 
 Ikkayude johny walker ormma varunnuu vere level	Positive 
 Ithupole oru trailer iniyundakumennu thonunnilla. Superb	Positive 
 IKKA PWOLI BGM oru rakshayum illa	Positive 
 Jayasurya chettan mass lookaaa pakka mass don	Positive 
 Mammookka de adutha 100 kodi padam aayirikkum #UNDA ennu urapp ullavar like adikkada pillere...	Positive 
 6.1k mamunni fans ithe kandu ennu aa dislike button kandapol manasilayi	Negative 
 I'm from Tamilnadu...i like mamooty sir.. trailer	not-malayalam 
 dayav cheyth pretham 3 irakkaruth plzzz athrank unda padamaayirnn pretham 2	Negative 
 Su sugunan su gu sugu su gu suu bug una	unknown_state 
 Avasanam sathya moorthy ips avathorunna mati🤣🤣	unknown_state 
 Very good movie-making skills in your language.. keep up the good work	not-malayalam 
 Villain Tovino & vivek oberoi ...( just a guess )	unknown_state 
 Ikka fan aaya Nikku nalla urappundu	Positive 
 Ikka powlichu onnum parayanilla trailer ethanel padam enthakum	Positive 
 To be very frank	Negative 
 Tovino look. & BGM vere level	Positive 
 bgm korachoode nannaakkayirunnu..fan made bgm poley.....	Mixed_feelings 
 Pinneum pinneum ithu kaanuna ethra peer und	unknown_state 
 Laletttaaan fans adichu potikda like button	unknown_state 
 Mass mass pakka masss	Positive 
 Njaan aadym vichaariche punyalan 3 aanenaa	unknown_state 
 Mamangam...nte ammooo marana massss...trailer....   verum item allaaa.... ith oru onnonnara item anuu....ikkaaaaaaa	Positive 
 16k views.. But 56k like.... എപ്പിടി 🤔	unknown_state 
 Ikka bakthanmaar like adi   Ikka istham	unknown_state 
 Teaser ille kittiya mass triller ille kittilla	Mixed_feelings 
 Madhurarajaykku LUCIFER inte half like polum kittillannu urappullavarkku like adikkan after # madhuraraja trailer	unknown_state 
 Happy birthday mammookkaaaaaaaaa Ilove you   Ganagandharvan waiting	not-malayalam 
 Dislike adikan mtram Kure per nokiyiriunna polund	Negative 
 1 1/2kaalan police randu kaalukalumayyi veedum	unknown_state 
 Oru pandi padathinte trailer innu irangiyitundu...kandavar onnu parayane..avide ellaam thribilaa🤣🤣🤣	Negative 
 Njan oru ikka fan alla paksha as a malayali i am katta weiting for raja 2	Positive 
 Dislike adichavar ettavum valiya oolakal...... bldy idiots...	Negative 
 Karayippikuvo muthe... Happy bday ikka.... Waitg	Positive 
 Eth vetavalliyanmara dislike adiche..	Negative 
 Evan evan lam #maduraya sontham kondaduvathunu vevastha ilama pochuda...	not-malayalam 
 superb trailer  dileepettan & sidhique ikka best of luck	not-malayalam 
 Kanunnathinu munpe dislukke like adichaa ellaa malavangalkkum ente naduviral namaskaram	Negative 
 Ithu enthanu kilichundan mambazhamb 2 parto..hihi comedy padamanennu thonunnu	Negative 
 Ravile eneet trailer kanan vannavar ndo....	unknown_state 
 Lalletan fansinte ella supportum und ikka.....  Ethu porikum.... Oru samsayavum venda...	Positive 
 ith oru oola padam aayirikum enn manass parayunu	Negative 
 Kalkikku malayalathinte dhathuputhran alluarjun fansite vijayaashamsakal	unknown_state 
 Ravanan aya avane nerkuner illaathakkan oru maha avatharam thanne vendi varum....poli	Positive 
 Fans kaar.... Pls padathinu hype koottaruthu... Ithu oru sadharana cinema yanu... Dayavu cheythu nashippikkaruthu....	unknown_state 
 Trailer kidu aie annulavarkke Likam (onnu likada)	unknown_state 
 If you are bad im your dad	not-malayalam 
 Happy birthday Ikka love u  Pratheeshkal athiru kadanu Ganagandarvan keralakara keezhadakum	Positive 
 Oru pooram Trilar Vijariichu Vannappooo oRu Mass Trilar aayiii thoonniyavarr Like Aahdii.....	Positive 
 maarana mass  Raja is back	not-malayalam 
 Big waiting for Mamangam	not-malayalam 
 Trailer kollarkium nu oru pratheeksha ondarinnu...pakshe ithu athukkum mele	Positive 
 Prithviraj Undennu Arinju Trailer Kandavar Like Adiku  1:01 Zayed Masood	unknown_state 
 Eathu nayinte makkal avao dislike adiche	Negative 
 Polichu ikka suppar u r great	Positive 
 Ith ini indian cinema yude mamangam	Positive 
 Madhura Raajaye pottikkum ennavar like adi	unknown_state 
 Dislike um kurayunnu..23k ninnu 13k aayi...appo ee chettatharam kanichathu aaru ennu parayendelloo	Negative 
 Mammookka  unni mukundan  achuthan	unknown_state 
 Ipo tanne 5 vattam kandu vallatoru trailer	Positive 
 Super  bb.  Lalettaaaa	Positive 
 Lucifer lucifer lucifer a10 a10 a10	unknown_state 
 First l00crore Malayalam film pulimurrukan First 200crore odiyan is loading	not-malayalam 
 Padam kandu.. ennittum veendum tralier kaanan thonunnu.....	unknown_state 
 @ 1:03	not-malayalam 
 Njanetha parayendath......... Onnum parayaanilaaaaaaa..... Laaaaalettttttttttaaaaaaaaaa.......ummmmmm aaaaaa	Positive 
 Pworich kurach kalangalaayi ijjathi padem Tamil mathram aannu kandirunnath .eni malayalathilum kannaan ulla bhagyem Ind .Poli Poli poli	Positive 
 Next pullikaran stara or uncle loading 🤭	Mixed_feelings 
 Trailer  kalaki Pwolichu  madhura raja cenimakku vendi katta waiting	Positive 
 Super trailer cinema kandale  bakkie parayan kaziykka llu	Positive 
 100 k avunnath mumbe kandavar like	unknown_state 
 Ithu pole bgm ulla mass trailer ithu vare iragiyittila .	Positive 
 Music chila sthalangalil alambayi ....dialogue perfection kittunnilla	Negative 
 Ekka @ Madhura Raja	unknown_state 
 Dislike full odiyan kanji fans	Negative 
 Odiyante sheenam njnga lalettante piller ee luciferil ang theerkum....	Positive 
 Class trailer	Negative 
 Lalettan illatha eanth sinima le makkale kodk like	Positive 
 Rajuvetta ningal maranmass love you oru great success avate....	Positive 
 Lucifer movie kanditt  ethil comment edaan vannavar like adi.....  Mass lucifer lalettan mass	Positive 
 Kidukkachi  laletta ningal mass alla kolamassanu	Positive 
 Age  68    mammmukka da	unknown_state 
 Kaaneda പിള്ളേരെ..  100K Views & 34K Likes in 5 Minutes  60K likes in 15 Minutes	unknown_state 
 Soubin achanod vazhakakakunu...achanu sahayathinu robotine soubin set akunu...robotinte koode jeevikuna achan parishkari akunu...achanum makanum onnikunu...subham	unknown_state 
 Ethu puthu charitharam.	Positive 
 Onnu vegam dec 14 ayya mathiyayirinnu	Positive 
 Kidukachi trailer... Bgm oru rekshayum ella.....	Positive 
 Sathyam paranjaal trailer kandit vella majjeyonnullalla	Positive 
 nee okke ara trousar itt ajandhayil aadhipapam kanumbo njn vitta scean aa idh...yeah mammukaah	unknown_state 
 Hacking likes um Views um koottan nokiyitt moonjipoya mammootti fans evdede.. Oru Maryadhayoke Vendedey	Negative 
 Ithu Kolakolli item Lalettan fans kathirunna padam Ith thakarkkum Lalettan fansnu aakosham mmakk pwopichadkkam	Positive 
 Ithu Vera levelakum urappa..... Ela ikka fansinum all best....	Positive 
 Ufffffff ichayaaa pwolich ur die hard fan 4 ever	Positive 
 Adipoly🤩🤩lalettan fan thanne aaganamennilla sharaashari oru cinema premi aayaaal mathi ith kandit romaanjification undaagan🤩🤩🤩🤩🤩kidue !!!	Positive 
 Nalla padam ayirikatte odian pole akathirunnaal madi all the best	Positive 
 Kalam ethra poyallum charithra purushanmare prathinithikarikkan angh kazhiyunnundallo mammooka	Positive 
 Fans show unndavummo?	unknown_state 
 Laalinu pakaram vere oru nadan akamayirunnu lal ithepole orupadu   cheyithittundu	Negative 
 Oooohhhh oru rakshayum illaaaa... Pwolii poppwoliiii  Ingalaan thaaram	Positive 
 Kilichundan maambazhathile slang . Oru matullalaa	Mixed_feelings 
 Ende ponno 68 vayasaya oraluda body thanneyano ith.... 🤩.. NAMICHU PONNIKKAAAA	Positive 
 Immanuvel pokan pokunna item kikidu hbd mammokka	Positive 
 Katta Dileep Ettan Fans um Ee Movie vijayikyum ennu ullavar Adi like	unknown_state 
 Nanayitunduuu...... trailer kurachu koodi nanakam ayirunu	Positive 
 padam 2 thavana already kandavar aarelum undoo	unknown_state 
 Helen enna perinte vethyastatha kond vannavarundo????	unknown_state 
 Surajettante voice oru podik koodi aged avannu	Negative 
 Rashtriyam	Negative 
 Ividippo Malayalikal kuravanallo  #Lalettan #Prithviraj #Lucifer	unknown_state 
 120k lyk pakshe 22k views ullu Ntho saangethika thakarar und🤔	unknown_state 
 3:15 am ksa time nu kanunnund bro	unknown_state 
 Minimum 3 Thavana kanathathayi arum kanilla....	Positive 
 Come on india lets make it 8 million....	not-malayalam 
 Idh 2 million cross aghanam enn agrahikunnavar adi like	unknown_state 
 Mass nnu paranjaa ikkayaanu.. MASTER of MASSES.. Adaar trailer.. Mammookkaaa	Positive 
 chankurappulla ikka fans vaa 21 nu charithram kurikkum	unknown_state 
 njn kandathl Etavum mikacha trailer yennu thanne prym #ikka <3 .. #Ennum ikka	Positive 
 Kanji fans dis like adichu thakarkkunnudu	Negative 
 Ethile fight scene kaanaan akrahikkunnavar like	unknown_state 
 Hpy bdya ma lovely ikka	Positive 
 Ikka fans kuthhy marinjalum luciferinete oru recordum thakarkilla	Mixed_feelings 
 Nte ponnikkaaa inghal enthinilla porappadilaaa nte ammooo poli	Positive 
 All the best ikka- By a die hard ettan fan	not-malayalam 
 padam kanditt ivida vannavar aarokke ??	unknown_state 
 Ente ammo kidilam trailer  L___ && MR	Positive 
 Katta waiting....  maranamass  trailer......	Positive 
 VOICE MODULATION. THE BEST IN THE WORLD	not-malayalam 
 All the best for movie mamankam...katta lalettan fan...	Positive 
 1:45 enta ponooo ..ota peru Mammootty...	Positive 
