text	category
 68 age la nee kalakura thaliva super star na summa va	Positive 
 Indha dislikers lam yaru maaa Kamal fans ah???🤔	unknown_state 
 தல டா தல mass thala va thala	Positive 
 What a man...!!ungaluku inum vayasey aagala	Positive 
 Thala mass vera level trailer Thala Vaazhga sema dialogue awesome	Positive 
 Thala  semaa  mass  gethu  india no.2 trending	Positive 
 You kena tunggu lebih lama lagi untuk tahu saya !! Ppahhhh...only for malaysians !!	Positive 
 Nerkonda paarvai semma movie Thala pinnitaaru    Ini Thala60 High budget Action movie Therika poguthu	Positive 
 Trailer verithanam kandipa nan fdfs dhan	Mixed_feelings 
 kataram kondan movie ku marana weighting thalaiva...	Positive 
 Super o super thalaiva...... Ella scene num Mass thailaiva,Neenga eppavume style King thalaivaaaa.Super star  Rajini na Massss....	Positive 
 Dailog keka keka... Veri agudu...., can't wait to watch THALA on big screen...	Positive 
 Semma.. Kozhantha moonji character lllena.. innum mass ahh erunthurukum..	Mixed_feelings 
 Viswasam means put like and பேட்டா means put like	unknown_state 
 Thala Fire Fans  like here	Positive 
 over 700k likes and 20million views	unknown_state 
 Enaku kabaali trailer pakra madhiriye iruku🤔🤔🤔🤔	Positive 
 Mas masss but foringn la la shooting edukringa aana angayu duke bike use panraga  vera bike use panirukalame...🤔🤔	Mixed_feelings 
 Thala always great I m marana waiting	Positive 
 En kadavalae Thalaivaree waiting for ur darisanam from Karnataka ..	Positive 
 Mokka pathi vijay looose thevidiya vijay	Negative 
 Intha padai pothumaa..? Innum konjam venumaa?  Me= nee thirunthavea maattiyaadaa.,	Positive 
 What did you say....? THALA VERITHANAM	Positive 
 Apdilam nadakathu nadaka kudathuvera lvl thala	Positive 
 Will hit 6m today.. Thalaivare ellarayum cinemala pudikum but ungala real life la pudikum...	Positive 
 Ayyo..alluthu.... Naan chinna vayasula epdi yosuchano adha apdiye patha maari irukku	Negative 
 Thalapathy 64 vera levela varum pola...	unknown_state 
 Congrats vikaram sir behalf thala fans	Positive 
 Idhu Malayalam la mamooty Padam Maari iruke!	Negative 
 0:18 sakthimaan sticker in school bag	Positive 
 inna pa trailer supera irukku pakalam padam eppdi irukkum nu nalla iruntha santhosham	Negative 
 I am from kerala thala fan	Positive 
 Plz verum vijay sethupathi podathinga  Makkal selvan vijay sethupathi nu podunga	Positive 
 Can't wait to see Feeling #Thalapathy64....Lokesh uuu Nee vaaya vaaya.....Ithey fire oda vaa....	Positive 
 Vidya vox full sex video	Mixed_feelings 
 Donea darraavaan dowlathu girraavaan Vandhanda Madhura Karen ‍‍‍‍‍ but Nan chennaila iruken	Mixed_feelings 
 I am Kannada Rajnikant movie trailer	Positive 
 enna manusan ya nee  nee nadikanda award unakkuthan  vetty maran sir super  waiting for fdfs	Positive 
 Don’t forget to kill the like button 🤩🤩🤩🤩🤩	Negative 
 Teaser sarkar teaser alavuku pogalaye  nanba y	Negative 
 Udhayanidhi #Manithan Padatha Beat pannu ma ithu  #Nkp	Mixed_feelings 
 Looks like remake of pink movie	Positive 
 Yella Vijay padatha seathu Oru Vijay seadhupathy padam adha direct pannunadhu Vijay chandar	Negative 
 Kola Gandula Iruken Padam PakkaSweet Star Enga Super Star	Positive 
 2.0 Vera level   Padam 100 naal  conform	Positive 
 Identiy of Arjun dailogue : aii terikaa	Positive 
 Atlee vs lokesh kanakaraj this diwali	unknown_state 
 2nd day 2nd show confirm marana mass katala	Positive 
 Coming soon ah apa August 10 Realse illiya	Positive 
 Samuga Parvayil Oru AJITH Padam Varavarkathakkathu	Positive 
 Marana mass,karthik supraj is wonderful job	Positive 
 Vera level rajini  sir mass	Positive 
 NKP likes 725K Today evening kulla 1M likes varum Saaho likes 110k	Positive 
 1:00 - 1:18  My pick	Positive 
 Evanukavathu pontatti kolantha kutty sentiment (viswasam) iruntha apdiyea oodi pooiru...! kola kandu la iruken mavaney kollama vidamaten	Positive 
 Gommala marana kaatu kaatitan trailer la ye	Positive 
 Podu podu podu pottu taakku  Kandippa movie uthikkum	Positive 
 Vijay fans ka final punch or Ajith fans kagavum... Let live	Mixed_feelings 
 Superstar fans +arr fans +Akshay Kumar fans+ Shankar fans hit like	Positive 
 Teaser ah Vida vfx semmaya panni irknga	Positive 
 Bro Muga mudii jeeva cameo irukuma ??? 🤔	unknown_state 
 Yappa trailer aah pakkum podhey padam nallarukum pola irukey... am waiting this padam...	Positive 
 Hollywood wali feeling aa rahi hai boss Kya jabrdast hai yr...	not-Tamil 
 సూపర్ స్టార్ కీ కూడా డిస్లైక్ ఇస్తారా వెదవల్లార	not-Tamil 
 Sarkar 5 hours =.1 millions likes	Mixed_feelings 
 It's looks like Ramayya vastavayya telugu movie 🤔🤔🤔🤔🤔🤔🤔🤔🤔	Mixed_feelings 
 Thala mass Pakka gentleman Ippadi niraye niraye niraye padam pannuvaar. Ethirinke paathitt poyitter	Positive 
 #goosebumping.......intha varusam diwali marana mass than....	Positive 
 Thalivaaa....................marana mass .  ithu Vera level	Positive 
 Sema movie.. yethana murai vendumanaalum pakalam.	Positive 
 epd valanum grathuku utharanum enga manitha kadavul thala da...thala ..thala ..thala	Positive 
 Sk aanna.. mass hero... am waiting	Positive 
 Yuvan BGM semma mass aha irukku...	Positive 
 Marana mass song expect panni disappointed aanavanka like pannunka ..	Negative 
 Kaidhi deepavali this time  verithana padam .....	Positive 
 Tamil cinema industry intha varusam payangara fire aaaa poguthae	Negative 
 Enna irenthalum... Thala naa usure daa	Mixed_feelings 
 Inniki target reach panniduvom Nalaiku nammaloda target 11 million views	Positive 
 69 vayasunu sonna yaarum namba maatanga adhan thalaivar	Positive 
 மரண waiting 🤗 🤗 thalaiva  chiyaan vikram	Negative 
 Namma kitta kaadu irrundha vankikuvanuga kaasu irrundha pudikinkeguvanuka padippa mattum than namma kitta irrundhu edukka mudiyathu mass🤔🤔🤔	Positive 
 Kolaverila irukken  mavane kollama udamatten Mass katraaru pa...	Positive 
 Inga yaaralla vijaysethupathy kaaga petta poringa	unknown_state 
 ThaLaiva unna adichukka inimelum poranthu yarum Vara porathu illa	Positive 
 Engaluku intha Padam la vena...Dhuruvanatchathiram movie mattum epdiyachum release pannirunga...3 yrs ah antha movie ku thaan waiting..	Positive 
 Stuff ki us s jo of do o bg dost isi yeh gi jeux	not-Tamil 
 66k dis  like  but 788 k fans like  Thala da	Positive 
 Best Wishes From MAMMOOTTY FANS KERALA	Mixed_feelings 
 neenga enatan dislike pananum..  super star tan no1. petta parak	Mixed_feelings 
 5 hoursku Munnadi announcement panni endha oru promotion illama trailer release aairuku	Positive 
" All the best SK anna  ""HERO"" vetri pera vazhthukkal"	Positive 
 Its Ajith Kumar VS Rangaraj Pandey	Positive 
 Padam full ah iruttah irukkum polaye	unknown_state 
 Yaarellam video pakkurathk munnadiye like button click pannuninga	Positive 
 YOUTUBE: IAM hanging on thala trailer PEOPLE: ethu Ku thaa nanga soinum thala fans keta venanuu🤩🤩🤩🤣🤣🤣🤣	Positive 
 Ayyayoo Suri innum sami2 singam3 Mari comedy panraare	Negative 
 Ennada nadakuthu.. Inga.. Onnum puriyala.. But semaya iruku	Mixed_feelings 
 Evanume thalaivar kitta  nerunga midiyathu ds	Positive 
 I am thalapathy fan . Trailer nalla irukku padam hit aaga vaazuthukkal.thala acting super	Positive 
 Bollywood ki yh movie takkar de skti h Hollywood ki movie ko	not-Tamil 
 0:58 Pakarathukku Chinna payan madhiri style la erukinga	Negative 
 Thala is back thala una menja alaa illa thala I love you thala	Positive 
 vakil vandu (Gundu) Murugan in pink Remake	Positive 
 Thalapathy 64 pakkkaaa heavy masss tha	Negative 
 Nerkonda parvai vetri pera vazthukal by nadippin nayagan surya fan	Positive 
 Last dialogue for petta viswasam problem🤔🤔🤔🤔	Mixed_feelings 
 Epdiyum padam odadhu manasulla periya Batman nu  nenapu	Mixed_feelings 
 #Lokeshkanagaraj Annen Marana Waiting For #Thalapathy64...	Positive 
 1M likesoda indha trailer SARKARa beat pannumnu sollravanga mattum....... just hit the LIKE	Positive 
 Mass thalaivar and karthik subaraj Vera level movie sure	Positive 
 Eduthu vainga da adutha national award ah!!	Positive 
 Omg iam seeing rajini sir as a cute kid.Sir u r amazing god bless u.	Positive 
 I love you sir. I'm big fan for you.	Positive 
 Abiya oh thala kudava nadichurukka kadavule abi alugachi	Positive 
 Police karan kudumbatha govt pathukum unoda pillaya yaru na pathupa#Kaithi intense trailer sure BB & Tough competition @Bigil	unknown_state 
 Ippo enna panna porom sweet saapda porom	Negative 
 Final sk still real super hero mari iruku...  mass...	Mixed_feelings 
 Thalapathi meela ulla viswasathala yen thalaiya asingga paduthuringga	Mixed_feelings 
 Ippa Enna panna poram... Sweet saapda poram	unknown_state 
 Naa paathuten da.. 40th view da... Oooooo.. Vera level	Positive 
 Vera level trailer I have goosebumps	Positive 
 Yov  GV Prakash nee music mattu poduya,,,bgm	Positive 
 69 vayasula avaroda stylea parrungada we love u thalaiva	Positive 
 Vikram sir ithupola nalla kathaium konda padama nadinga ungala Hero va tha Nanga pakkanum All tha best Anna Vikram	Positive 
 Kuch samajh nai aaya , lekin dekh k acha laga.	not-Tamil 
 0.37  replicates 1975 apoorva ragangal...	unknown_state 
 Thala Vera 11....Movie Vantha Odane Semmaya Darisanam Panna vendiyathuthan...Vishwasam 7 Times Paathen...NKP ah Epdiyu 10 Times paathuruven	Positive 
 2,,0. Vasikaran. Wow baties Semaeami	Positive 
 Hey it’s look like remake of HIndi PINK movie !!!	Positive 
 Directorkuu ooo podu education pathi massaana karuthu polaa Vera level trailer	Positive 
 Vera 11  thala.....i lv u	Positive 
 Intha thalaivare thaan makkal pakkanomn ninachath	Positive 
 Enaku konjam nerathuku oru Padathaye paathe maari iruku.. Semma..super duper hit..  Fan from Malaysia	not-Tamil 
 Minimum 50m viewa vara veppoma all thala fans	Positive 
 Anba sonna pariyerum Perumal  verithanam ha sonna aasuran	Positive 
 Me Marvel fan to Vjs: nee enna venalum sollu nee engLuku edhiri dhanda	Negative 
 SK Anna fans hit a like	unknown_state 
 Bigil thalapathy da  ...........             aamaiyan gala	Positive 
 sale hindu ki insult karta h..harmakhor kute...	not-Tamil 
 1 million likes varum solravangala  Like panunga	Positive 
 Dai ennada wow solla varthaiye illa	Positive 
 His getup is looking like jaguar movie hero getup ( mask and body language )	Mixed_feelings 
 Itha ya unmayana veri thanaam Saavarthunalu sanda potu saavanu	Positive 
 Indha padathoda trailer eh indha level la irukkunna apa thalapathy 64 padathoda trailer	Negative 
 Neraya Neraya Neraya... Marana Mass Thala	Positive 
 Thala yoda last dialog sema mass Vera level nu soldravanga oru like pannunga	Positive 
 Mind it Love u rajani sir Love u akshay sir	Positive 
 Is it pink Hindi movies remake ?	Positive 
 831k likes  76k comments  14 million views night kulla vandhudum super	Positive 
 Padam 4 time pathavanga hit like	Positive 
 Gvp vaada chellam nee ippo dhaan form ku vandhu irukka	Positive 
 Thal nee vera level nee vaa thala	Positive 
 Vetrimaran padatha patha saathi adakumurai innum iruka mari katuvan. Dont support him	Negative 
 1.35 bgm pinneyum pinneyum Kannan thunnum	Positive 
 Thala tharisanam   yeppavum top 🥰 🥰	Positive 
 video va unlyk panravangellam avarooda hardwork aa kjm yosichu parungoo summa unlyk panatheemga	Positive 
 THalaiva pink ah Vida Vera level....	Positive 
 Dislike pnrathu thooku dhura fans ah thaa iruppanunga	Positive 
 Sema mass hero in tamil nadu	Positive 
 kaithi trailer vera level bigil ku sangu than pola	unknown_state 
 Vikram yogithaye aaa pathi Valaipaechu laaa kettu shock agi inimey ivan padatha pakakoodathu nu nenachavanga yaravadhu irukeengalaaa...	Negative 
 sotta paya  nadicha padam peeta	Negative 
 Neraya Neraya Neraya  Neraya Neraya Neraya Neraya Neraya likes varum	Positive 
 Kajal  Fans Subscribe	Positive 
 Intha Maari neraiya neraiya neraiya neraiya neraiya Padam venum	Positive 
 Ena thidirunu Trending list LA varuthu	Positive 
 Thala massss nee vaa thala semma verithanam	Positive 
 How many people kamala video song waiting?	unknown_state 
 Hero nu solitu mugamoodi part2 eduthu vachirukanunga	Positive 
 Ayyyoo thala pindriye thala.... Vera level dharisanan thala	Positive 
 Dislike pannavan lam kandippa vigay tevudia paiyan fans thaa	Negative 
 dual role ah erukumo vjs - anybody feel it	unknown_state 
 Thala samma thala last sonna vusayam	Positive 
 Appadiyellam nadakkadu nadakka koodadu THALA THALA THALA GOOSEBUMPS	Positive 
 Last end. Carddd. Semaaa.    Kathukongaa. Fanssss	Positive 
 pakka mass sirapana tharamana sambavam irukum pola	Positive 
 Sathiyama ipdi irukkum nu Nenachu pakkaa Vera level....🤗	Positive 
 Sakthi man maari super hero ava poran naa chinna vaiysulayea engha miss kita sollitan...appavyea edhu ellam onnum illa...	Positive 
 Vikram fans from Karnataka?  E comment like maadi	Positive 
 Yov Karthik subburaj ennaya ipudi eduthiruka, tharamana sambavam ya, super ya. Marana maaaaaaaaaaasssss	Positive 
 Movie sema ... Trailer views vera level speed eguruthu	Positive 
 Chiyan vikram=class + mass kadaram kondan	Positive 
 Kaipulla Vijay Twitter la Trending agudhu	Positive 
 2.0 trailer semma semma semma semma Mass Mass	Positive 
 Pongal ku tharamaana sirapaana sambavam irukku	Positive 
 Anna nevi trailer matrame baguntunnayi ....movies debbuthunnayi...jara chusuko anna	not-Tamil 
 Sun pictures liker  hit like	unknown_state 
 Kuch bhi accha nahi dekh raha hai	not-Tamil 
 Mass trailer.... lokesh kanagaraj u prove it.... karthi acting super	Positive 
 Dis like pannuna anaithu muthevingalukum nandri	Positive 
 Last line THALA THALAPATHY FAN FIGHT DIALOGUESYNC1:55	Positive 
 Maranam Mass maranam Tha Athuku Avanthan poranthu varanum   Viswasam Right Now 🤐	Positive 
 Yov enna BGM da. Ipdi verithanama iruku	Positive 
 Ada kodumaiyae bomma padama ithuku edhu 2.o.......kochadaiyan 2 nu vechurukalam	Negative 
 Tamil thirayulagil ippadi oru padaippa perumai padugiren  tamilanaga iruppatai	Negative 
 Iyaiyo  ithu  nalla irukke....	Positive 
 Thalaivaaa va thalaiva. .. Vaa thalaiva........	Positive 
 Remake movie amitabh bachan movie pink	Positive 
 Ayyoooooooooo Thalaivaaaa.. Love you Soooooooo much..	Positive 
 Hollywood padam paakaravaga endha padadha impress pannadhu ninaikukiraen	Positive 
 Marana Mass......Podu thakida thakida......Siva anna Chumm killi🤗	Mixed_feelings 
 Ina pa like low va iruku	Negative 
 En chlkutyy anna paruthiveeran karthi  I'm a THALA VERIYAN BT i like karthi anna	Positive 
 enna oru mass lokku thalai ku	Positive 
 Dei ennada voice MGR mathiri irruku grandpa	Negative 
 Any  Makkal Selvan Vijay Sethuapthi fans🤘🤘🤘	Positive 
 Endha trailer Ajith ah close parunga kanna avlo sharp ah paparu and kanna simitta kuda mataru yarula note paninga	Mixed_feelings 
 Maaaasssssssssss OF Dhanuuuussssshhhhh fire Music	Positive 
 Truely rajini sir look like young boy	Positive 
 kole gandule irruken mavane kolleme vidde maten!!!    Semma dialogue	Positive 
 2.5k dislikes.... O .....a yaruda neegala	Positive 
 Vijay sethupathi fans like here	unknown_state 
 Ajith da mass fanz like podunga	Positive 
 Oruthar mela neega #Viswasam kaaturathukaaga innoruthara yen neega asinga paduthuriga..  from Srilanka  Thala Fan	Mixed_feelings 
 after longtime i am watch my dear thala(apudi ellam nadakathu nadakka vittta maten...)	Positive 
 younger look ,superstar Rajni sir, ..!!	Positive 
 10 times mela paathavanga mattum like pannunga	unknown_state 
 Padipa matum eduthuka mudiyathu  Vera level deliver....	Positive 
 Sangathamilanin unmaiyana ovvoru rashanum like pannu	unknown_state 
 2019 Diwali Blackbaster ..... if Any One Agree...? Kick Like Button	unknown_state 
 31K for 800k likes thala fans????	Positive 
 Namaku eppayum bigill trailer than masss	Mixed_feelings 
 Sema trailer paakum podhe oru madhiri aaguthu blackbuster	Positive 
 Vechu senjutinga thalaiva ... Padam marana mass. Kandipa innoru vaati pakkanum	Mixed_feelings 
 Niriya niriya  niriya  views like s irukku thala unakku    Love you so much AK king	Positive 
 Release in Telugu SK Anna fans telugu	Positive 
 Vellai karan + mugamudi = hero	Negative 
 THALA always masss.. Ippo sollava venum Y1 music vera level ah irukkum...	Positive 
 Super  thala massss mass  massss	Positive 
 Padippu irutntha evanalyum onnum pudunga mudiyathu mass.	Positive 
 sema but aniruth music sumara irukku ,,,yuvan best ah oottruparu ,,,	Mixed_feelings 
 the king chiyaan only	Positive 
 Teaser unmailaye nalla irukkunu solravanga yaru?	Positive 
 Kaithi verithanamlast dialogue ...saavuratha erunthalum sanda poittu saganum  sir..bayanthu  kala vilunthu saga kudathu	Positive 
 Thalapathy fan ....paravale ..... expectations alavuku elle ....	Positive 
 Adchi Oda vidu ellarayum orama nadandhu varareda enga thala veerama  thala bloods hit like her	Positive 
 Viswasam Penkolanthainga valarppu pathi pesnaar, NKP-la pengal vankodumaipathi pesrar Aaga Pengalukkaga Pesa Thala irukkar Vaalthukkal mattrum Nandrigal. Pengal vaalattum.	Mixed_feelings 
 Enga thala ya onnum panna mudiyalala	Positive 
 Marana kaatu!!! Marana mass!!!  !!! Paar ra kali oda kamaal ah...  Style maa!!!	Positive 
